Family,Gene_ID
BRPF1,gene-SSPN1_LOCUS8702
BRPF3,gene-SSPN1_LOCUS7857
BRPF3,gene-SSPN1_LOCUS4152
BRPF3,gene-SSPN1_LOCUS8702
BRPF3,gene-SSPN1_LOCUS6968
BRPF3,gene-SSPN1_LOCUS8702
BRWD1,gene-SSPN1_LOCUS7857
BRWD1,gene-SSPN1_LOCUS9230
BRWD3,gene-SSPN1_LOCUS7857
BRWD3,gene-SSPN1_LOCUS9230
BUB1,gene-SSPN1_LOCUS2883
BUB1,gene-SSPN1_LOCUS9206
C11orf30,gene-SSPN1_LOCUS3153
C14orf169,gene-SSPN1_LOCUS9188
CBLL1,gene-SSPN1_LOCUS4417
CBX1,gene-SSPN1_LOCUS9023
CBX1,gene-SSPN1_LOCUS4047
CBX2,gene-SSPN1_LOCUS9023
CBX3,gene-SSPN1_LOCUS9023
CBX3,gene-SSPN1_LOCUS4047
CBX4,gene-SSPN1_LOCUS9023
CBX5,gene-SSPN1_LOCUS9023
CBX5,gene-SSPN1_LOCUS4047
CBX6,gene-SSPN1_LOCUS9023
CBX7,gene-SSPN1_LOCUS9023
CBX8,gene-SSPN1_LOCUS9023
CCDC101,gene-SSPN1_LOCUS2492
CDC6,gene-SSPN1_LOCUS9160
CDC6,gene-SSPN1_LOCUS8426
CDC73,gene-SSPN1_LOCUS1911
CDK1,gene-SSPN1_LOCUS9206
CDK17,gene-SSPN1_LOCUS9206
CDK2,gene-SSPN1_LOCUS9206
CDK3,gene-SSPN1_LOCUS9206
CDK5,gene-SSPN1_LOCUS9206
CDK7,gene-SSPN1_LOCUS9206
CDK9,gene-SSPN1_LOCUS9206
CDY1,gene-SSPN1_LOCUS9023
CDY1,gene-SSPN1_LOCUS9023
CDY1B,gene-SSPN1_LOCUS9023
CDY1B,gene-SSPN1_LOCUS9023
CDY2A,gene-SSPN1_LOCUS9023
CDY2A,gene-SSPN1_LOCUS9023
CDY2B,gene-SSPN1_LOCUS9023
CDY2B,gene-SSPN1_LOCUS9023
CDYL,gene-SSPN1_LOCUS9023
CDYL,gene-SSPN1_LOCUS9023
CDYL2,gene-SSPN1_LOCUS9023
CDYL2,gene-SSPN1_LOCUS9023
CECR2,gene-SSPN1_LOCUS7857
CELF1,gene-SSPN1_LOCUS9249
CELF2,gene-SSPN1_LOCUS9249
CELF3,gene-SSPN1_LOCUS9249
CELF4,gene-SSPN1_LOCUS9249
CELF5,gene-SSPN1_LOCUS9249
CELF6,gene-SSPN1_LOCUS9249
CHD1,gene-SSPN1_LOCUS9023
CHD1,gene-SSPN1_LOCUS5329
CHD1,gene-SSPN1_LOCUS9160
CHD1,gene-SSPN1_LOCUS8821
CHD1L,gene-SSPN1_LOCUS9160
CHD1L,gene-SSPN1_LOCUS8821
CHD2,gene-SSPN1_LOCUS9023
CHD2,gene-SSPN1_LOCUS5329
CHD2,gene-SSPN1_LOCUS9160
CHD2,gene-SSPN1_LOCUS8821
CHD3,gene-SSPN1_LOCUS7930
CHD3,gene-SSPN1_LOCUS1034
CHD3,gene-SSPN1_LOCUS9023
CHD3,gene-SSPN1_LOCUS7930
CHD3,gene-SSPN1_LOCUS1034
CHD3,gene-SSPN1_LOCUS9160
CHD3,gene-SSPN1_LOCUS8531
CHD3,gene-SSPN1_LOCUS8821
CHD4,gene-SSPN1_LOCUS7930
CHD4,gene-SSPN1_LOCUS1034
CHD4,gene-SSPN1_LOCUS9023
CHD4,gene-SSPN1_LOCUS7930
CHD4,gene-SSPN1_LOCUS1034
CHD4,gene-SSPN1_LOCUS9160
CHD4,gene-SSPN1_LOCUS8531
CHD4,gene-SSPN1_LOCUS8821
CHD5,gene-SSPN1_LOCUS7930
CHD5,gene-SSPN1_LOCUS1034
CHD5,gene-SSPN1_LOCUS9023
CHD5,gene-SSPN1_LOCUS7930
CHD5,gene-SSPN1_LOCUS1034
CHD5,gene-SSPN1_LOCUS9160
CHD5,gene-SSPN1_LOCUS8531
CHD5,gene-SSPN1_LOCUS8821
CHD6,gene-SSPN1_LOCUS9249
CHD6,gene-SSPN1_LOCUS9023
CHD6,gene-SSPN1_LOCUS9160
CHD6,gene-SSPN1_LOCUS8821
CHD7,gene-SSPN1_LOCUS9249
CHD7,gene-SSPN1_LOCUS9023
CHD7,gene-SSPN1_LOCUS9160
CHD7,gene-SSPN1_LOCUS8821
CHD8,gene-SSPN1_LOCUS9249
CHD8,gene-SSPN1_LOCUS9023
CHD8,gene-SSPN1_LOCUS9160
CHD8,gene-SSPN1_LOCUS8821
CHD9,gene-SSPN1_LOCUS9249
CHD9,gene-SSPN1_LOCUS9023
CHD9,gene-SSPN1_LOCUS9160
CHD9,gene-SSPN1_LOCUS8821
CHEK1,gene-SSPN1_LOCUS9206
CHRAC1,gene-SSPN1_LOCUS8689
CIR1,gene-SSPN1_LOCUS7675
CIT,gene-SSPN1_LOCUS4352
CIT,gene-SSPN1_LOCUS9206
CIT,gene-SSPN1_LOCUS8730
CLNS1A,gene-SSPN1_LOCUS9169
CLOCK,gene-SSPN1_LOCUS9106
CLOCK,gene-SSPN1_LOCUS9208
CLOCK,gene-SSPN1_LOCUS9101
CRB2,gene-SSPN1_LOCUS8594
CRB2,gene-SSPN1_LOCUS8402
CRB2,gene-SSPN1_LOCUS8842
CSNK2A1,gene-SSPN1_LOCUS9206
CSRP2BP,gene-SSPN1_LOCUS8117
CTBP1,gene-SSPN1_LOCUS4196
CTBP1,gene-SSPN1_LOCUS7772
CTBP2,gene-SSPN1_LOCUS4196
CTBP2,gene-SSPN1_LOCUS7772
CTCF,gene-SSPN1_LOCUS9217
CTCF,gene-SSPN1_LOCUS9217
CTCF,gene-SSPN1_LOCUS9217
CTCFL,gene-SSPN1_LOCUS9217
CTCFL,gene-SSPN1_LOCUS9217
CTR9,gene-SSPN1_LOCUS9263
CTR9,gene-SSPN1_LOCUS9263
CUL1,gene-SSPN1_LOCUS7465
CUL1,gene-SSPN1_LOCUS7465
CUL2,gene-SSPN1_LOCUS7465
CUL2,gene-SSPN1_LOCUS7465
CUL3,gene-SSPN1_LOCUS7465
CUL3,gene-SSPN1_LOCUS7465
CUL4A,gene-SSPN1_LOCUS7465
CUL4A,gene-SSPN1_LOCUS7465
CUL4B,gene-SSPN1_LOCUS7465
CUL4B,gene-SSPN1_LOCUS7465
CUL5,gene-SSPN1_LOCUS7465
CUL5,gene-SSPN1_LOCUS7465
CXXC1,gene-SSPN1_LOCUS8531
CXXC1,gene-SSPN1_LOCUS3203
CXXC1,gene-SSPN1_LOCUS5384
DAPK3,gene-SSPN1_LOCUS9206
DDB1,gene-SSPN1_LOCUS7420
DDB1,gene-SSPN1_LOCUS7420
DDB2,gene-SSPN1_LOCUS9230
DDX17,gene-SSPN1_LOCUS9160
DDX17,gene-SSPN1_LOCUS9160
DDX21,gene-SSPN1_LOCUS9160
DDX21,gene-SSPN1_LOCUS8769
DDX21,gene-SSPN1_LOCUS9160
DDX50,gene-SSPN1_LOCUS9160
DDX50,gene-SSPN1_LOCUS8769
DDX50,gene-SSPN1_LOCUS9160
DEK,gene-SSPN1_LOCUS6434
DEK,gene-SSPN1_LOCUS9045
DHX9,gene-SSPN1_LOCUS9160
DHX9,gene-SSPN1_LOCUS6495
DHX9,gene-SSPN1_LOCUS5262
DHX9,gene-SSPN1_LOCUS9160
DHX9,gene-SSPN1_LOCUS5262
DMAP1,gene-SSPN1_LOCUS6194
DNAJC1,gene-SSPN1_LOCUS9087
DNAJC1,gene-SSPN1_LOCUS8930
DNAJC2,gene-SSPN1_LOCUS9087
DNAJC2,gene-SSPN1_LOCUS8930
DND1,gene-SSPN1_LOCUS3742
DND1,gene-SSPN1_LOCUS9249
DNMT3A,gene-SSPN1_LOCUS5036
DNMT3A,gene-SSPN1_LOCUS6968
DNMT3B,gene-SSPN1_LOCUS5036
DNMT3B,gene-SSPN1_LOCUS6968
DNTTIP2,gene-SSPN1_LOCUS8534
DOT1L,gene-SSPN1_LOCUS6255
DPF1,gene-SSPN1_LOCUS8531
DPF1,gene-SSPN1_LOCUS8028
DPF2,gene-SSPN1_LOCUS8531
DPF2,gene-SSPN1_LOCUS8028
DPF3,gene-SSPN1_LOCUS8531
DPF3,gene-SSPN1_LOCUS8028
DPY30,gene-SSPN1_LOCUS9215
DR1,gene-SSPN1_LOCUS8689
DTX3L,gene-SSPN1_LOCUS8968
DZIP3,gene-SSPN1_LOCUS8968
EED,gene-SSPN1_LOCUS9230
EEF1AKMT3,gene-SSPN1_LOCUS8957
EEF1AKMT4,gene-SSPN1_LOCUS8864
EEF1AKNMT,gene-SSPN1_LOCUS8864
EHMT1,gene-SSPN1_LOCUS9194
EHMT1,gene-SSPN1_LOCUS9194
EHMT1,gene-SSPN1_LOCUS5785
EHMT1,gene-SSPN1_LOCUS9250
EHMT2,gene-SSPN1_LOCUS9194
EHMT2,gene-SSPN1_LOCUS5785
EHMT2,gene-SSPN1_LOCUS9250
EIF4A3,gene-SSPN1_LOCUS9160
EIF4A3,gene-SSPN1_LOCUS9160
ELP2,gene-SSPN1_LOCUS9230
ELP3,gene-SSPN1_LOCUS8117
ELP3,gene-SSPN1_LOCUS8986
ELP4,gene-SSPN1_LOCUS7200
ELP5,gene-SSPN1_LOCUS8959
ELP6,gene-SSPN1_LOCUS5824
ENY2,gene-SSPN1_LOCUS7276
EP400,gene-SSPN1_LOCUS7857
EP400,gene-SSPN1_LOCUS9160
EP400,gene-SSPN1_LOCUS8821
ERBB4,gene-SSPN1_LOCUS9040
ERBB4,gene-SSPN1_LOCUS9040
ERBB4,gene-SSPN1_LOCUS9206
ERBB4,gene-SSPN1_LOCUS9040
ERCC6,gene-SSPN1_LOCUS9160
ERCC6,gene-SSPN1_LOCUS8821
EXOSC1,gene-SSPN1_LOCUS7332
EXOSC1,gene-SSPN1_LOCUS4101
EXOSC2,gene-SSPN1_LOCUS7332
EXOSC4,gene-SSPN1_LOCUS8638
EXOSC4,gene-SSPN1_LOCUS7153
EXOSC5,gene-SSPN1_LOCUS8638
EXOSC5,gene-SSPN1_LOCUS7153
EXOSC6,gene-SSPN1_LOCUS8638
EXOSC7,gene-SSPN1_LOCUS8638
EXOSC7,gene-SSPN1_LOCUS7153
EXOSC8,gene-SSPN1_LOCUS8638
EXOSC8,gene-SSPN1_LOCUS7153
EXOSC9,gene-SSPN1_LOCUS8638
EXOSC9,gene-SSPN1_LOCUS7153
FBL,gene-SSPN1_LOCUS2431
GADD45A,gene-SSPN1_LOCUS7703
GADD45B,gene-SSPN1_LOCUS7703
GADD45G,gene-SSPN1_LOCUS7703
GATAD1,gene-SSPN1_LOCUS9098
GATAD2B,gene-SSPN1_LOCUS9098
GFI1B,gene-SSPN1_LOCUS9217
GFI1B,gene-SSPN1_LOCUS9217
GSG2,gene-SSPN1_LOCUS9206
GSG2,gene-SSPN1_LOCUS9206
GTF3C4,gene-SSPN1_LOCUS4798
GTF3C4,gene-SSPN1_LOCUS4798
HAT1,gene-SSPN1_LOCUS661
HCFC1,gene-SSPN1_LOCUS9019
HCFC1,gene-SSPN1_LOCUS9019
HCFC2,gene-SSPN1_LOCUS9019
HCFC2,gene-SSPN1_LOCUS9019
HCFC2,gene-SSPN1_LOCUS9019
HDAC1,gene-SSPN1_LOCUS5730
HDAC10,gene-SSPN1_LOCUS5730
HDAC11,gene-SSPN1_LOCUS5730
HDAC2,gene-SSPN1_LOCUS5730
HDAC3,gene-SSPN1_LOCUS5730
HDAC6,gene-SSPN1_LOCUS5730
HDAC6,gene-SSPN1_LOCUS8731
HDAC7,gene-SSPN1_LOCUS5730
HDAC8,gene-SSPN1_LOCUS5730
HDGF,gene-SSPN1_LOCUS6968
HDGFL2,gene-SSPN1_LOCUS6968
HDGFL2,gene-SSPN1_LOCUS6968
HELLS,gene-SSPN1_LOCUS9160
HELLS,gene-SSPN1_LOCUS8821
HIF1AN,gene-SSPN1_LOCUS9188
HINFP,gene-SSPN1_LOCUS9217
HINFP,gene-SSPN1_LOCUS9217
HINFP,gene-SSPN1_LOCUS9217
HIRA,gene-SSPN1_LOCUS5488
HIRA,gene-SSPN1_LOCUS5488
HIRA,gene-SSPN1_LOCUS9230
HMG20A,gene-SSPN1_LOCUS9245
HMG20B,gene-SSPN1_LOCUS9245
HMGB1,gene-SSPN1_LOCUS9245
HMGB1,gene-SSPN1_LOCUS9245
HNRNPU,gene-SSPN1_LOCUS9045
HNRNPU,gene-SSPN1_LOCUS8724
HNRPL,gene-SSPN1_LOCUS9249
HNRPL,gene-SSPN1_LOCUS7664
HP1BP3,gene-SSPN1_LOCUS4880
HR,gene-SSPN1_LOCUS8702
HSPA1A,gene-SSPN1_LOCUS4276
HSPA1A,gene-SSPN1_LOCUS4276
HSPA1B,gene-SSPN1_LOCUS4276
HSPA1B,gene-SSPN1_LOCUS4276
HUWE1,gene-SSPN1_LOCUS4302
HUWE1,gene-SSPN1_LOCUS4302
HUWE1,gene-SSPN1_LOCUS4302
HUWE1,gene-SSPN1_LOCUS9100
HUWE1,gene-SSPN1_LOCUS8951
HUWE1,gene-SSPN1_LOCUS4578
IKBKAP,gene-SSPN1_LOCUS5320
IKZF1,gene-SSPN1_LOCUS9217
ING1,gene-SSPN1_LOCUS3616
ING1,gene-SSPN1_LOCUS8531
ING2,gene-SSPN1_LOCUS3616
ING2,gene-SSPN1_LOCUS8531
ING3,gene-SSPN1_LOCUS3616
ING3,gene-SSPN1_LOCUS8531
ING4,gene-SSPN1_LOCUS3616
ING4,gene-SSPN1_LOCUS8531
ING5,gene-SSPN1_LOCUS3616
ING5,gene-SSPN1_LOCUS8531
INO80,gene-SSPN1_LOCUS425
INO80,gene-SSPN1_LOCUS9160
INO80,gene-SSPN1_LOCUS8821
INO80B,gene-SSPN1_LOCUS9227
INO80B,gene-SSPN1_LOCUS6275
INO80C,gene-SSPN1_LOCUS8720
JADE1,gene-SSPN1_LOCUS4152
JADE1,gene-SSPN1_LOCUS8702
JADE1,gene-SSPN1_LOCUS8702
JADE2,gene-SSPN1_LOCUS4152
JADE2,gene-SSPN1_LOCUS8702
JADE2,gene-SSPN1_LOCUS8702
JADE3,gene-SSPN1_LOCUS4152
JADE3,gene-SSPN1_LOCUS8531
JADE3,gene-SSPN1_LOCUS8702
JAK2,gene-SSPN1_LOCUS9206
JAK2,gene-SSPN1_LOCUS8546
JARID2,gene-SSPN1_LOCUS8855
JARID2,gene-SSPN1_LOCUS8702
JARID2,gene-SSPN1_LOCUS8702
JARID2,gene-SSPN1_LOCUS4337
JDP2,gene-SSPN1_LOCUS9039
JMJD1C,gene-SSPN1_LOCUS8702
JMJD6,gene-SSPN1_LOCUS8702
KANSL1,gene-SSPN1_LOCUS6886
KAT2A,gene-SSPN1_LOCUS8117
KAT2A,gene-SSPN1_LOCUS7857
KAT2A,gene-SSPN1_LOCUS5210
KAT2B,gene-SSPN1_LOCUS8117
KAT2B,gene-SSPN1_LOCUS7857
KAT2B,gene-SSPN1_LOCUS5210
KAT5,gene-SSPN1_LOCUS7424
KAT5,gene-SSPN1_LOCUS8278
KAT6A,gene-SSPN1_LOCUS7424
KAT6A,gene-SSPN1_LOCUS8531
KAT6B,gene-SSPN1_LOCUS4880
KAT6B,gene-SSPN1_LOCUS7424
KAT6B,gene-SSPN1_LOCUS8531
KAT7,gene-SSPN1_LOCUS7424
KAT7,gene-SSPN1_LOCUS9108
KAT8,gene-SSPN1_LOCUS7424
KAT8,gene-SSPN1_LOCUS8278
KDM1A,gene-SSPN1_LOCUS9110
KDM1A,gene-SSPN1_LOCUS7362
KDM1B,gene-SSPN1_LOCUS9110
KDM1B,gene-SSPN1_LOCUS7362
KDM2A,gene-SSPN1_LOCUS8812
KDM2A,gene-SSPN1_LOCUS8702
KDM2A,gene-SSPN1_LOCUS3203
KDM2B,gene-SSPN1_LOCUS9188
KDM2B,gene-SSPN1_LOCUS8812
KDM2B,gene-SSPN1_LOCUS3203
KDM3A,gene-SSPN1_LOCUS8702
KDM3B,gene-SSPN1_LOCUS8702
KDM4A,gene-SSPN1_LOCUS8702
KDM4A,gene-SSPN1_LOCUS8702
KDM4A,gene-SSPN1_LOCUS8702
KDM4A,gene-SSPN1_LOCUS8702
KDM4B,gene-SSPN1_LOCUS8702
KDM4B,gene-SSPN1_LOCUS8702
KDM4B,gene-SSPN1_LOCUS8702
KDM4B,gene-SSPN1_LOCUS8702
KDM4C,gene-SSPN1_LOCUS8702
KDM4C,gene-SSPN1_LOCUS8702
KDM4C,gene-SSPN1_LOCUS8702
KDM4C,gene-SSPN1_LOCUS8702
KDM4D,gene-SSPN1_LOCUS8702
KDM4D,gene-SSPN1_LOCUS8702
KDM4E,gene-SSPN1_LOCUS8702
KDM4E,gene-SSPN1_LOCUS8702
KDM5A,gene-SSPN1_LOCUS8855
KDM5A,gene-SSPN1_LOCUS8702
KDM5A,gene-SSPN1_LOCUS8702
KDM5A,gene-SSPN1_LOCUS8531
KDM5A,gene-SSPN1_LOCUS4337
KDM5A,gene-SSPN1_LOCUS4337
KDM5B,gene-SSPN1_LOCUS8855
KDM5B,gene-SSPN1_LOCUS8702
KDM5B,gene-SSPN1_LOCUS8702
KDM5B,gene-SSPN1_LOCUS8531
KDM5B,gene-SSPN1_LOCUS4337
KDM5B,gene-SSPN1_LOCUS4337
KDM5C,gene-SSPN1_LOCUS8855
KDM5C,gene-SSPN1_LOCUS8702
KDM5C,gene-SSPN1_LOCUS8702
KDM5C,gene-SSPN1_LOCUS8531
KDM5C,gene-SSPN1_LOCUS4337
KDM5C,gene-SSPN1_LOCUS4337
KDM5D,gene-SSPN1_LOCUS8855
KDM5D,gene-SSPN1_LOCUS8702
KDM5D,gene-SSPN1_LOCUS8702
KDM5D,gene-SSPN1_LOCUS8531
KDM5D,gene-SSPN1_LOCUS4337
KDM5D,gene-SSPN1_LOCUS4337
KDM6A,gene-SSPN1_LOCUS8702
KDM6A,gene-SSPN1_LOCUS9263
KDM6A,gene-SSPN1_LOCUS9263
KDM6A,gene-SSPN1_LOCUS9263
KDM6B,gene-SSPN1_LOCUS8702
KDM7A,gene-SSPN1_LOCUS8531
KDM7A,gene-SSPN1_LOCUS8702
KDM8,gene-SSPN1_LOCUS9188
KEAP1,gene-SSPN1_LOCUS9019
KEAP1,gene-SSPN1_LOCUS9019
KEAP1,gene-SSPN1_LOCUS9019
KMT2A,gene-SSPN1_LOCUS5208
KMT2A,gene-SSPN1_LOCUS5208
KMT2A,gene-SSPN1_LOCUS8531
KMT2A,gene-SSPN1_LOCUS9250
KMT2A,gene-SSPN1_LOCUS3203
KMT2A,gene-SSPN1_LOCUS8702
KMT2B,gene-SSPN1_LOCUS5208
KMT2B,gene-SSPN1_LOCUS5208
KMT2B,gene-SSPN1_LOCUS8531
KMT2B,gene-SSPN1_LOCUS9250
KMT2B,gene-SSPN1_LOCUS3203
KMT2B,gene-SSPN1_LOCUS8702
KMT2C,gene-SSPN1_LOCUS5208
KMT2C,gene-SSPN1_LOCUS5208
KMT2C,gene-SSPN1_LOCUS8531
KMT2C,gene-SSPN1_LOCUS9250
KMT2C,gene-SSPN1_LOCUS8702
KMT2D,gene-SSPN1_LOCUS5208
KMT2D,gene-SSPN1_LOCUS5208
KMT2D,gene-SSPN1_LOCUS8531
KMT2D,gene-SSPN1_LOCUS9250
KMT2D,gene-SSPN1_LOCUS8702
KMT2E,gene-SSPN1_LOCUS8531
KMT2E,gene-SSPN1_LOCUS9250
L3MBTL1,gene-SSPN1_LOCUS9224
L3MBTL1,gene-SSPN1_LOCUS9108
L3MBTL1,gene-SSPN1_LOCUS9108
L3MBTL2,gene-SSPN1_LOCUS9224
L3MBTL3,gene-SSPN1_LOCUS9224
L3MBTL3,gene-SSPN1_LOCUS9108
L3MBTL4,gene-SSPN1_LOCUS9224
L3MBTL4,gene-SSPN1_LOCUS9108
L3MBTL4,gene-SSPN1_LOCUS9108
LEO1,gene-SSPN1_LOCUS1753
LRWD1,gene-SSPN1_LOCUS8253
LRWD1,gene-SSPN1_LOCUS9230
MAGOH,gene-SSPN1_LOCUS9234
MAP3K7,gene-SSPN1_LOCUS9206
MAPKAPK3,gene-SSPN1_LOCUS9206
MASTL,gene-SSPN1_LOCUS9206
MAX,gene-SSPN1_LOCUS9106
MAZ,gene-SSPN1_LOCUS9217
MAZ,gene-SSPN1_LOCUS9217
MAZ,gene-SSPN1_LOCUS9217
MBD1,gene-SSPN1_LOCUS5082
MBD1,gene-SSPN1_LOCUS3203
MBD2,gene-SSPN1_LOCUS5082
MBD2,gene-SSPN1_LOCUS3488
MBD3,gene-SSPN1_LOCUS5082
MBD3,gene-SSPN1_LOCUS3488
MBD4,gene-SSPN1_LOCUS4459
MBD4,gene-SSPN1_LOCUS5082
MBNL1,gene-SSPN1_LOCUS8583
MBNL3,gene-SSPN1_LOCUS8583
MBTD1,gene-SSPN1_LOCUS9224
MCRS1,gene-SSPN1_LOCUS8323
MCRS1,gene-SSPN1_LOCUS3503
MDC1,gene-SSPN1_LOCUS8323
MEAF6,gene-SSPN1_LOCUS4303
MECP2,gene-SSPN1_LOCUS5082
MEN1,gene-SSPN1_LOCUS8070
METTL11B,gene-SSPN1_LOCUS200
METTL14,gene-SSPN1_LOCUS6223
METTL16,gene-SSPN1_LOCUS3897
METTL21A,gene-SSPN1_LOCUS8957
METTL3,gene-SSPN1_LOCUS6223
METTL4,gene-SSPN1_LOCUS6223
MGA,gene-SSPN1_LOCUS9106
MGA,gene-SSPN1_LOCUS6657
MGEA5,gene-SSPN1_LOCUS1273
MINA,gene-SSPN1_LOCUS9188
MIS18A,gene-SSPN1_LOCUS9179
MLLT1,gene-SSPN1_LOCUS8891
MLLT10,gene-SSPN1_LOCUS8702
MLLT10,gene-SSPN1_LOCUS8702
MLLT6,gene-SSPN1_LOCUS8702
MORF4L1,gene-SSPN1_LOCUS1656
MORF4L1,gene-SSPN1_LOCUS8278
MORF4L2,gene-SSPN1_LOCUS1656
MPHOSPH8,gene-SSPN1_LOCUS9194
MPHOSPH8,gene-SSPN1_LOCUS9023
MPND,gene-SSPN1_LOCUS9028
MPND,gene-SSPN1_LOCUS1194
MRGBP,gene-SSPN1_LOCUS7173
MSH6,gene-SSPN1_LOCUS7357
MSH6,gene-SSPN1_LOCUS7357
MSH6,gene-SSPN1_LOCUS8666
MSH6,gene-SSPN1_LOCUS8666
MSH6,gene-SSPN1_LOCUS8666
MSH6,gene-SSPN1_LOCUS6968
MSL1,gene-SSPN1_LOCUS6886
MSL3,gene-SSPN1_LOCUS1656
MSL3,gene-SSPN1_LOCUS8278
MTA1,gene-SSPN1_LOCUS6998
MTA1,gene-SSPN1_LOCUS7562
MTA1,gene-SSPN1_LOCUS9098
MTA2,gene-SSPN1_LOCUS6998
MTA2,gene-SSPN1_LOCUS7562
MTA2,gene-SSPN1_LOCUS9098
MTA3,gene-SSPN1_LOCUS6998
MTA3,gene-SSPN1_LOCUS7562
MTA3,gene-SSPN1_LOCUS9098
